--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#677 (Old Couple Stu&Nick)@3169F8 - Pidgeotto Lv19, Kingdra Lv19
#678 (Ma & Pa Kim&Zoe)@316A20 - Mew Lv32, Mantine Lv35
#679 (Ma & Pa Kim & Zoe)@316A48 - Eevee Lv18, Magcargo Lv20
#680 (Artist Max&Joe)@316A70 - Bellsprout Lv27, Illumise Lv27
#681 (Schoolboy Ann & Bob)@316A98 - Seviper Lv39, Mudkip Lv39
#682 (Schoolboy Ann & Bob)@316AC0 - Oddish Lv43, Hitmonchan Lv43
#683 (Schoolboy Ann & Bob)@316AE8 - Illumise Lv46, Zubat Lv46
#684 (Schoolboy Ann & Bob)@316B10 - Larvitar Lv49, Onix Lv49
#685 (Schoolboy Ann & Bob)@316B38 - Pikachu Lv52, Magnemite Lv52
#686 (Cute Couple Joe&Max)@316B60 - Omanyte Lv35, Swampert Lv33
#687 (Cute Couple Max&Joe)@316B88 - Raticate Lv34, Xatu Lv33
#688 (Cute Couple Max&Joe)@316BB0 - Pidgeot Lv42, Stantler Lv40
#689 (Cute Couple Max&Joe)@316BD8 - Dodrio Lv45, Manectric Lv43
#690 (Cute Couple Max&Joe)@316C00 - Rapidash Lv48, Trapinch Lv46
#691 (Cute Couple Max&Joe)@316C28 - Dusclops Lv51, Venomoth Lv49
#692 (Cute Couple Ann&Bob)@316C50 - Blaziken Lv27, Piloswine Lv25
#693 (Schoolgirl Forrest)@316C78 - Jirachi Lv29, Deoxys Lv20, Flaaffy Lv26, Arcanine Lv23
#694 (Developer Leo)@316CA0 - Sandshrew Lv8, Cacnea Lv8
#695 (Artist Wellington)@316CC8 - Togepi Lv8, Yanma Lv8
#696 (Schoolgirl Chloe)@316CF0 - Articuno Lv9
#697 (Rich Boy Zoey)@316D18 - Donphan Lv13
#698 (Rich Boy Esteban)@316D40 - Mudkip Lv12, Voltorb Lv12
#699 (Ace Trainer Noelle)@316D68 - Swellow Lv14, Kingdra Lv14
#700 (Doctor Cammie)@316D90 - Vibrava Lv14, Golbat Lv14
#701 (Botanist Forrest)@316DB8 - Blissey Lv15
#702 (Doctor Stacey)@316DE0 - Skarmory Lv15
#703 (Sailor Jacqueline)@316E08 - Mantine Lv15
#704 (Strong Man Wellington)@316E30 - Cubone Lv19
#705 (Gentleman Mark)@316E58 - Doduo Lv18
#706 (Strong Man Jonathan)@316E80 - Mewtwo Lv18
#707 (Trainer Tia)@316EA8 - Sandshrew Lv18
#708 (Strong Man Marshall)@316ED0 - Nidoqueen Lv17, Bellsprout Lv19
#709 (Dancer Veronica)@316EF8 - Entei Lv17, Muk Lv19
#710 (Strong Man Jo)@316F20 - Pichu Lv18, Meditite Lv18
#711 (Gentleman Noelle)@316F48 - Wartortle Lv18, Fearow Lv18
#712 (Strong Man Kimberley)@316F70 - Delibird Lv18, Slowpoke Lv18
#713 (Schoolgirl Kimberley)@316F98 - Pichu Lv19
#714 (Strong Man Cammie)@316FC0 - Dewgong Lv19
#715 (Tamer Jimmy)@316FE8 - Barboach Lv14, Qwilfish Lv14, Salamence Lv14
#716 (Sailor Jo)@317010 - Kecleon Lv29
#717 (Sailor Donna)@317038 - Huntail Lv29
#718 (Sailor Kim)@317060 - Poliwhirl Lv29
#719 (Sailor Tia)@317088 - Scizor Lv28, Snorlax Lv28
#720 (Sailor Kristine)@3170B0 - Clefairy Lv28, Raichu Lv28
#721 (Sailor Tristian)@3170D8 - Salamence Lv29
#722 (Sailor Kim)@317100 - Loudred Lv29
#723 (Sailor Rachel)@317128 - Weedle Lv29
#724 (Sailor Dudley)@317150 - Magikarp Lv29
#725 (Sailor Webster)@317178 - Ariados Lv29
#726 (Sailor Antoinette)@3171A0 - Walrein Lv29
#727 (Sailor Alex)@3171C8 - Eevee Lv29
#728 (Sailor Jill)@3171F0 - Lunatone Lv29
#729 (Sailor Tristian)@317218 - Tentacruel Lv29
#730 (Sailor Zoey)@317240 - Shedinja Lv29
#731 (Sailor Jo)@317268 - Nidoqueen Lv29
#732 (Swimmer Forrest)@317290 - Phanpy Lv26, Larvitar Lv28, Gastly Lv30, Hypno Lv33
#733 (Swimmer Ann)@3172B8 - Silcoon Lv33, Salamence Lv33
#734 (Fan Wayne)@3172E0 - Porygon2 Lv42, Smoochum Lv43, Blissey Lv44
#735 (Designer Jacqueline)@317308 - Porygon2 Lv15
#736 (Cooltrainer♀ Antoinette)@317330 - Forretress Lv15
#737 (Chief Tia)@317358 - Wobbuffet Lv25, Beautifly Lv25
#738 (Dancer Marilyn)@317380 - Latios Lv25, Gorebyss Lv25
#739 (Botanist Wellington)@3173A8 - Wooper Lv26
#740 (Preschooler Lillianna)@3173D0 - Swinub Lv24, Exeggutor Lv24, Miltank Lv24
#741 (Swimmer Florentino)@3173F8 - Lileep Lv24, Lairon Lv24, Charizard Lv24
#742 (Dancer Noelle)@317420 - Azumarill Lv25, Aerodactyl Lv25
#743 (Strong Man Marcellus)@317448 - Groudon Lv22, Lotad Lv22
#744 (Chief Anne)@317470 - Cascoon Lv22, Ralts Lv22
#745 (Strong Man Lawrence)@317498 - Eevee Lv22, Ralts Lv22
#746 (Trainer Chloe)@3174C0 - Surskit Lv18, Articuno Lv18
#747 (Gentleman Max)@3174E8 - Hoothoot Lv18, Bellossom Lv18
#748 (Botanist Noelle)@317510 - Wartortle Lv26, Mawile Lv26
#749 (Preschooler Zoey)@317538 - Grovyle Lv26, Charmeleon Lv26
#750 (Elite Four Jasmine)@317560 - Seadra Lv26, Tyranitar Lv26
#751 (Swimmer Bob)@317588 - Aggron Lv26, Octillery Lv26
#752 (Elite Four Kate)@3175B0 - Machoke Lv18, Sandshrew Lv18
#753 (Cop Noelle)@3175D8 - Elekid Lv8, Croconaw Lv8
#754 (Tamer Tia)@317600 - Drowzee Lv8, Flygon Lv8
#755 (Botanist Mark)@317628 - Smeargle Lv17
#756 (Elite Four Sonya)@317650 - Jolteon Lv17
#757 (Swimmer Scott)@317678 - Weezing Lv17
#758 (Ghostwriter Anne)@3176A0 - Torchic Lv33, Weepinbell Lv33
#759 (Doctor Jessica)@3176C8 - Vulpix Lv26
#760 (Trainer Thomas)@3176F0 - Qwilfish Lv25, Spoink Lv25
#761 (Analyst Webster)@317718 - Ralts Lv26
#762 (Swimmer Thomas)@317740 - Luvdisc Lv30
#763 (Swimmer Daniel)@317768 - Octillery Lv28, Swablu Lv28
#764 (Bro&Sis Stacey)@317790 - Blastoise Lv29, Porygon Lv29
#765 (Analyst Veronica)@3177B8 - Hitmonchan Lv25, Marowak Lv25, Flareon Lv25, Corsola Lv25, Numel Lv25, Nuzleaf Lv25
#766 (Analyst Anne)@3177E0 - Gengar Lv25, Swinub Lv25, Pinsir Lv25, Trapinch Lv25, Gorebyss Lv25, Jirachi Lv25
#767 (Swimmer Esteban)@317808 - Lombre Lv29, Kabutops Lv29
#768 (Swimmer Marilyn)@317830 - Silcoon Lv13, Carvanha Lv15
#769 (Swimmer Marilyn)@317858 - Golem Lv13, Krabby Lv15
#770 (Gentleman Jo)@317880 - Ninjask Lv32, Starmie Lv35, Bulbasaur Lv35, Hariyama Lv37
#771 (Gentleman Jo)@3178A8 - Pinsir Lv37, Cloyster Lv37, Medicham Lv40, Slowking Lv40, Electabuzz Lv42
#772 (Gentleman Jo)@3178D0 - Dusclops Lv42, Shuckle Lv42, Hitmonlee Lv45, Poochyena Lv45, Exeggcute Lv47
#773 (Gentleman Jo)@3178F8 - Umbreon Lv47, Skitty Lv47, Espeon Lv47, Ekans Lv50, Tentacool Lv50, Anorith Lv52
#774 (Gentleman Kristine)@317920 - Torkoal Lv33, Rhydon Lv33, Wailord Lv35, Natu Lv37
#775 (Gentleman Kristine)@317948 - Zubat Lv38, Vaporeon Lv38, Smeargle Lv40, Latios Lv42
#776 (Gentleman Kristine)@317970 - Rapidash Lv40, Roselia Lv43, Hitmonchan Lv43, Shelgon Lv45, Hariyama Lv47
#777 (Gentleman Kristine)@317998 - Charmander Lv46, Shiftry Lv46, Wailmer Lv48, Cyndaquil Lv48, Pinsir Lv50, Mawile Lv52
#778 (Gentleman Anne)@3179C0 - Dunsparce Lv36, Crawdaunt Lv36, Solrock Lv38, Kakuna Lv40
#779 (Gentleman Anne)@3179E8 - Clefable Lv39, Kirlia Lv41, Cacturne Lv41, Swablu Lv43, Makuhita Lv45
#780 (Gentleman Anne)@317A10 - Deoxys Lv44, Sandslash Lv46, Porygon Lv46, Kyogre Lv48, Exeggutor Lv50
#781 (Gentleman Anne)@317A38 - Gligar Lv50, Porygon Lv51, Ekans Lv51, Dusclops Lv53, Grimer Lv53, Paras Lv55
#782 (Gentleman Ann)@317A60 - Gastly Lv38, Rhyhorn Lv36, Combusken Lv38, Snorlax Lv40
#783 (Gentleman Ann)@317A88 - Porygon Lv41, Slakoth Lv43, Omastar Lv41, Swampert Lv43, Psyduck Lv45
#784 (Gentleman Ann)@317AB0 - Wooper Lv46, Pupitar Lv46, Moltres Lv48, Nidoqueen Lv46, Snorunt Lv48, Minun Lv50
#785 (Gentleman Ann)@317AD8 - Flaaffy Lv51, Psyduck Lv53, Seedot Lv51, Wobbuffet Lv51, Metapod Lv53, Deoxys Lv55
#786 (Gentleman Chloe)@317B00 - Sceptile Lv42, Delibird Lv42, Seadra Lv43, Marshtomp Lv45
#787 (Gentleman Chloe)@317B28 - Swalot Lv47, Gulpin Lv47, Oddish Lv45, Qwilfish Lv48, Totodile Lv50
#788 (Gentleman Chloe)@317B50 - Gyarados Lv52, Marill Lv52, Bagon Lv50, Donphan Lv53, Cradily Lv55
#789 (Gentleman Chloe)@317B78 - Charizard Lv57, Nidoking Lv57, Mewtwo Lv55, Volbeat Lv57, Metapod Lv58, Tyrogue Lv60
#790 (Gentleman Cammie)@317BA0 - Dragonair Lv40, Relicanth Lv38, Nidorina Lv41, Diglett Lv43, Swellow Lv45
#791 (Gentleman Cammie)@317BC8 - Swinub Lv43, Grovyle Lv43, Bagon Lv45, Ho-Oh Lv46, Golbat Lv48, Squirtle Lv50
#792 (Gentleman Cammie)@317BF0 - Altaria Lv48, Swalot Lv49, Snorlax Lv50, Wurmple Lv51, Poliwhirl Lv53, Trapinch Lv55
#793 (Gentleman Cammie)@317C18 - Espeon Lv53, Ursaring Lv54, Breloom Lv55, Shroomish Lv55, Gardevoir Lv58, Nidorino Lv60
#794 (Gentleman Ann&Bob)@317C40 - Shroomish Lv48, Gyarados Lv49, Gligar Lv49, Skarmory Lv50, Slaking Lv50
#795 (Gentleman Ann&Bob)@317C68 - Numel Lv53, Vaporeon Lv53, Grovyle Lv54, Weezing Lv54, Qwilfish Lv55, Chimecho Lv55
#796 (Gentleman Ann&Bob)@317C90 - Slowpoke Lv58, Registeel Lv59, Tropius Lv58, Kabuto Lv59, Paras Lv60, Bulbasaur Lv60
#797 (Gentleman Ann&Bob)@317CB8 - Totodile Lv63, Aron Lv64, Croconaw Lv63, Exeggutor Lv64, Nidoking Lv65, Shuckle Lv65
#798 (Gentleman Jonathan)@317CE0 - Machoke Lv46, Seedot Lv46, Entei Lv48, Dragonite Lv48, Heracross Lv51
#799 (Gentleman Jonathan)@317D08 - Sandslash Lv50, Paras Lv51, Weezing Lv53, Suicune Lv53, Farfetch’D Lv56
#800 (Gentleman Jonathan)@317D30 - Machoke Lv56, Suicune Lv58, Poliwag Lv56, Eevee Lv58, Dugtrio Lv58, Flaaffy Lv61
#801 (Gentleman Jonathan)@317D58 - Voltorb Lv61, Exploud Lv63, Gorebyss Lv61, Banette Lv63, Electrike Lv63, Abra Lv66
#802 (Bro&Sis Forrest)@317D80 - Graveler Lv17, Jolteon Lv17
#803 (Dancer Robin)@317DA8 - Trapinch Lv30
#804 (Swimmer Tia)@317DD0 - Piloswine Lv77, Machop Lv75, Beldum Lv76, Growlithe Lv76, Articuno Lv76, Graveler Lv78
#805 (Swimmer ♀ Marcellus)@317DF8 - Lileep Lv5
#806 (Fisher Joe)@317E20 - Cyndaquil Lv5
#807 (Champion Scott)@317E48 - Porygon2 Lv5
#808 (Director Forrest)@317E70 - Pineco Lv5
#809 (Cop Sonya)@317E98 - Starmie Lv5
#810 (Lady Mallorie)@317EC0 - Snorunt Lv5
#811 (Gymnast Jessica)@317EE8 - Flaaffy Lv5
#812 (Chief Tia)@317F10 - Gloom Lv31, Masquerain Lv31
#813 (Chief Tia)@317F38 - Victreebel Lv33, Mudkip Lv33, Caterpie Lv33
#814 (Chief Tia)@317F60 - Elekid Lv35, Regirock Lv35, Volbeat Lv35
#815 (Chief Tia)@317F88 - Lotad Lv37, Sandshrew Lv37, Surskit Lv37
#816 (Preschooler Lillianna)@317FB0 - Snubbull Lv30, Hitmonchan Lv30, Kyogre Lv30
#817 (Preschooler Lillianna)@317FD8 - Lickitung Lv32, Dragonair Lv32, Marill Lv32
#818 (Preschooler Lillianna)@318000 - Smoochum Lv34, Swinub Lv34, Espeon Lv34
#819 (Preschooler Lillianna)@318028 - Houndoom Lv36, Mew Lv36, Poochyena Lv36
#820 (Botanist Dudley)@318050 - Duskull Lv37, Dragonite Lv37
#821 (Botanist Dudley)@318078 - Zigzagoon Lv39, Kabutops Lv39, Kirlia Lv39
#822 (Botanist Dudley)@3180A0 - Lotad Lv41, Miltank Lv41, Meowth Lv41
#823 (Botanist Dudley)@3180C8 - Tyrogue Lv43, Grumpig Lv43, Psyduck Lv43
#824 (Sailor Cristiano)@3180F0 - Larvitar Lv37, Kingler Lv37
#825 (Sailor Cristiano)@318118 - Bagon Lv39, Dewgong Lv39, Magneton Lv39
#826 (Sailor Cristiano)@318140 - Shuppet Lv41, Ludicolo Lv41, Tyrogue Lv41
#827 (Sailor Cristiano)@318168 - Tropius Lv43, Lapras Lv43, Meowth Lv43
#828 (Swimmer Esteban)@318190 - Geodude Lv35, Pikachu Lv35
#829 (Swimmer Esteban)@3181B8 - Abra Lv37, Latios Lv37, Paras Lv37
#830 (Swimmer Esteban)@3181E0 - Smoochum Lv39, Nidorino Lv39, Duskull Lv39
#831 (Swimmer Esteban)@318208 - Ivysaur Lv41, Corphish Lv41, Venonat Lv41
#832 (Doctor Tia)@318230 - Elekid Lv35, Dusclops Lv35, Omanyte Lv35
#833 (Doctor Tia)@318258 - Magneton Lv37, Huntail Lv37, Golem Lv37
#834 (Doctor Tia)@318280 - Dragonite Lv39, Ursaring Lv39, Plusle Lv39
#835 (Doctor Tia)@3182A8 - Scizor Lv41, Shelgon Lv41, Vulpix Lv41
#836 (Cop Kristine)@3182D0 - Aipom Lv26, Clamperl Lv26
#837 (Cop Kristine)@3182F8 - Marill Lv28, Sunkern Lv28, Metapod Lv28
#838 (Cop Kristine)@318320 - Castform Lv30, Nidoking Lv30, Haunter Lv30
#839 (Cop Kristine)@318348 - Jolteon Lv33, Azurill Lv33, Gastly Lv33
#840 (Analyst Kim)@318370 - Volbeat Lv31, Granbull Lv31, Muk Lv31, Venomoth Lv31, Tentacool Lv31, Omanyte Lv31
#841 (Analyst Kim)@318398 - Magikarp Lv33, Spinarak Lv33, Sneasel Lv33, Wartortle Lv33, Blaziken Lv33, Rhyhorn Lv33
#842 (Analyst Kim)@3183C0 - Espeon Lv35, Cacturne Lv35, Seel Lv35, Xatu Lv35, Houndoom Lv35, Croconaw Lv35
#843 (Analyst Kim)@3183E8 - Vulpix Lv37, Staryu Lv37, Cacnea Lv37, Sunflora Lv37, Voltorb Lv37, Cyndaquil Lv37
#844 (Boss Mark)@318410 - Kabutops Lv34, Typhlosion Lv34
#845 (Boss Mark)@318438 - Natu Lv36, Natu Lv36, Wigglytuff Lv36
#846 (Boss Mark)@318460 - Wartortle Lv38, Poliwhirl Lv38, Girafarig Lv38
#847 (Boss Mark)@318488 - Breloom Lv40, Metang Lv40, Ampharos Lv40
#848 (Elite Four Florentino)@3184B0 - Weepinbell Lv41
#849 (Elite Four Dudley)@3184D8 - Remoraid Lv41, Hitmontop Lv41
#850 (Rocker Lillianna)@318500 - Kadabra Lv41
#851 (Swimmer Mark)@318528 - Grumpig Lv5
#852 (Swimmer Joey)@318550 - Banette Lv5
#853 (Ranger Kim)@318578 - Koffing Lv5
#854 (Ranger Marilyn)@3185A0 - Kyogre Lv5

--Wild Pokemon--
Set #1 - ROTA 101 Grass/Cave (rate=20) - Poliwhirl Lv2, Raikou Lv2, Clefairy Lv2, Exeggutor Lv3, Smoochum Lv3, Shroomish Lv3, Cacturne Lv3, Swinub Lv3, Shuppet Lv2, Butterfree Lv2, Metapod Lv3, Slowking Lv3
Set #2 - ROTA 102 Grass/Cave (rate=20) - Kirlia Lv3, Regirock Lv3, Metagross Lv4, Wartortle Lv4, Skiploom Lv3, Wailord Lv4, Steelix Lv3, Politoed Lv3, Cloyster Lv4, Oddish Lv4, Ninjask Lv4, Aron Lv3
Set #3 - ROTA 102 Surfing (rate=4) - Ponyta Lvs 20-30, Lanturn Lvs 10-20, Whiscash Lvs 30-35, Vigoroth Lvs 5-10, Politoed Lvs 20-30
Set #4 - ROTA 102 Fishing (rate=30) - Sceptile Lvs 5-10, Starmie Lvs 5-10, Grovyle Lvs 10-30, Blissey Lvs 10-30, Electrode Lvs 10-30, Seviper Lvs 25-30, Crobat Lvs 30-35, Venomoth Lvs 20-25, Feraligatr Lvs 35-40, Electrode Lvs 40-45
Set #5 - ROTA 103 Grass/Cave (rate=20) - Abra Lv2, Regirock Lv3, Vulpix Lv3, Milotic Lv4, Mr. Mime Lv2, Dusclops Lv3, Kabuto Lv3, Noctowl Lv4, Feebas Lv3, Banette Lv3, Pinsir Lv2, Furret Lv4
Set #6 - ROTA 103 Surfing (rate=4) - Duskull Lvs 5-35, Delcatty Lvs 10-30, Lapras Lvs 15-25, Oddish Lvs 25-30, Tangela Lvs 25-30
Set #7 - ROTA 103 Fishing (rate=30) - Huntail Lvs 5-10, Skiploom Lvs 5-10, Spinda Lvs 10-30, Phanpy Lvs 10-30, Venonat Lvs 10-30, Mew Lvs 30-35, Tauros Lvs 30-35, Arcanine Lvs 25-30, Electrike Lvs 35-40, Spinda Lvs 40-45
Set #8 - ROTA 104 Grass/Cave (rate=20) - Koffing Lv4, Electrike Lv4, Smeargle Lv5, Ninetales Lv5, Porygon2 Lv4, Suicune Lv5, Torkoal Lv4, Duskull Lv5, Nincada Lv4, Jolteon Lv4, Zubat Lv3, Sableye Lv5
Set #9 - ROTA 104 Surfing (rate=4) - Growlithe Lvs 10-30, Elekid Lvs 15-25, Dratini Lvs 15-25, Sneasel Lvs 25-30, Feraligatr Lvs 25-30
Set #10 - ROTA 104 Fishing (rate=30) - Milotic Lvs 5-10, Numel Lvs 5-10, Ponyta Lvs 10-30, Paras Lvs 10-30, Bagon Lvs 10-30, Bellsprout Lvs 25-30, Mareep Lvs 30-35, Typhlosion Lvs 20-25, Marowak Lvs 35-40, Beldum Lvs 40-45
Set #11 - ROTA 105 Surfing (rate=4) - Lanturn Lvs 5-35, Horsea Lvs 10-30, Qwilfish Lvs 15-25, Sentret Lvs 25-30, Kadabra Lvs 25-30
Set #12 - ROTA 105 Fishing (rate=30) - Raichu Lvs 5-10, Skitty Lvs 5-10, Barboach Lvs 10-30, Meganium Lvs 10-30, Dugtrio Lvs 10-30, Shiftry Lvs 25-30, Spheal Lvs 30-35, Porygon Lvs 20-25, Ariados Lvs 35-40, Numel Lvs 40-45
Set #13 - ROTA 110 Grass/Cave (rate=20) - Beautifly Lv12, Krabby Lv12, Duskull Lv12, Lunatone Lv13, Pelipper Lv13, Yanma Lv13, Banette Lv13, Octillery Lv13, Typhlosion Lv12, Nidoran♀ Lv12, Kingler Lv12, Weedle Lv13
Set #14 - ROTA 110 Surfing (rate=4) - Ninjask Lvs 5-35, Shedinja Lvs 10-30, Regirock Lvs 15-25, Typhlosion Lvs 25-30, Tauros Lvs 25-30
Set #15 - ROTA 110 Fishing (rate=30) - Blissey Lvs 5-10, Gulpin Lvs 5-10, Magmar Lvs 10-30, Doduo Lvs 10-30, Ralts Lvs 10-30, Chimecho Lvs 25-30, Tangela Lvs 30-35, Huntail Lvs 20-25, Hoppip Lvs 35-40, Porygon Lvs 40-45
Set #16 - ROTA 111 Grass/Cave (rate=10) - Cradily Lv20, Weezing Lv20, Wailmer Lv21, Venonat Lv21, Roselia Lv19, Charizard Lv21, Beedrill Lv19, Snubbull Lv19, Whismur Lv20, Deoxys Lv20, Anorith Lv22, Shroomish Lv22
Set #17 - ROTA 111 Surfing (rate=4) - Chinchou Lvs 20-30, Nidoran♀ Lvs 10-20, Piloswine Lvs 30-35, Pidgeotto Lvs 5-10, Aggron Lvs 20-30
Set #18 - ROTA 111 Rock Smash (rate=20) - Jigglypuff Lvs 10-15, Starmie Lvs 5-10, Psyduck Lvs 15-20, Houndour Lvs 15-20, Wynaut Lvs 15-20
Set #19 - ROTA 111 Fishing (rate=30) - Tangela Lvs 5-10, Charizard Lvs 5-10, Exeggutor Lvs 10-30, Nosepass Lvs 10-30, Arcanine Lvs 10-30, Haunter Lvs 25-30, Clamperl Lvs 30-35, Sentret Lvs 20-25, Piloswine Lvs 35-40, Beedrill Lvs 40-45
Set #20 - ROTA 112 Grass/Cave (rate=20) - Persian Lv15, Pineco Lv15, Shelgon Lv15, Sealeo Lv14, Jigglypuff Lv14, Slugma Lv14, Cleffa Lv16, Cradily Lv16, Wailmer Lv16, Goldeen Lv16, Scyther Lv16, Wartortle Lv16
Set #21 - ROTA 113 Grass/Cave (rate=20) - Wurmple Lv15, Pineco Lv15, Smoochum Lv15, Dratini Lv14, Magneton Lv14, Gyarados Lv14, Poliwag Lv16, Oddish Lv16, Cacturne Lv16, Roselia Lv16, Quilava Lv16, Spinarak Lv16
Set #22 - ROTA 114 Grass/Cave (rate=20) - Shuckle Lv16, Ursaring Lv16, Quilava Lv17, Wingull Lv15, Houndoom Lv15, Machop Lv16, Seel Lv16, Sentret Lv18, Murkrow Lv17, Tangela Lv15, Golbat Lv17, Shellder Lv15
Set #23 - ROTA 114 Surfing (rate=4) - Skarmory Lvs 20-30, Delcatty Lvs 10-20, Cacturne Lvs 30-35, Altaria Lvs 5-10, Nosepass Lvs 20-30
Set #24 - ROTA 114 Rock Smash (rate=20) - Wobbuffet Lvs 10-15, Lapras Lvs 5-10, Flareon Lvs 15-20, Oddish Lvs 15-20, Meditite Lvs 15-20
Set #25 - ROTA 114 Fishing (rate=30) - Azurill Lvs 5-10, Sandshrew Lvs 5-10, Sunflora Lvs 10-30, Metapod Lvs 10-30, Hitmontop Lvs 10-30, Mantine Lvs 25-30, Scizor Lvs 30-35, Vibrava Lvs 20-25, Pidgey Lvs 35-40, Exploud Lvs 40-45
Set #26 - ROTA 116 Grass/Cave (rate=20) - Pinsir Lv6, Tangela Lv6, Pidgeotto Lv6, Espeon Lv7, Scyther Lv7, Porygon2 Lv6, Zubat Lv7, Chansey Lv8, Cleffa Lv7, Quagsire Lv8, Gengar Lv7, Charmeleon Lv8
Set #27 - ROTA 117 Grass/Cave (rate=20) - Poochyena Lv13, Lunatone Lv13, Sableye Lv14, Politoed Lv14, Plusle Lv13, Togetic Lv13, Hitmonlee Lv13, Charmeleon Lv13, Mawile Lv14, Aipom Lv14, Salamence Lv13, Kingdra Lv13
Set #28 - ROTA 117 Surfing (rate=4) - Ledyba Lvs 20-30, Kecleon Lvs 10-20, Duskull Lvs 30-35, Clefairy Lvs 5-10, Wigglytuff Lvs 20-30
Set #29 - ROTA 117 Fishing (rate=30) - Shelgon Lvs 5-10, Togetic Lvs 5-10, Nincada Lvs 10-30, Articuno Lvs 10-30, Tentacool Lvs 10-30, Exeggutor Lvs 25-30, Clefable Lvs 30-35, Rapidash Lvs 20-25, Ledian Lvs 35-40, Octillery Lvs 40-45
Set #30 - ROTA 118 Grass/Cave (rate=20) - Roselia Lv24, Spinarak Lv24, Mareep Lv26, Exploud Lv26, Jigglypuff Lv26, Wartortle Lv26, Misdreavus Lv25, Exploud Lv25, Seadra Lv26, Nosepass Lv26, Gloom Lv27, Scizor Lv25
Set #31 - ROTA 118 Surfing (rate=4) - Mantine Lvs 5-35, Poliwrath Lvs 10-30, Ninjask Lvs 15-25, Cloyster Lvs 25-30, Tentacool Lvs 25-30
Set #32 - ROTA 118 Fishing (rate=30) - Seel Lvs 5-10, Koffing Lvs 5-10, Glalie Lvs 10-30, Togetic Lvs 10-30, Totodile Lvs 10-30, Nidorino Lvs 30-35, Magmar Lvs 30-35, Castform Lvs 20-25, Ponyta Lvs 35-40, Golem Lvs 40-45
Set #33 - ROTA 124 Surfing (rate=4) - Hitmontop Lvs 5-35, Swablu Lvs 10-30, Staryu Lvs 15-25, Celebi Lvs 25-30, Persian Lvs 25-30
Set #34 - ROTA 124 Fishing (rate=30) - Pinsir Lvs 5-10, Arcanine Lvs 5-10, Stantler Lvs 10-30, Blastoise Lvs 10-30, Charizard Lvs 10-30, Seel Lvs 30-35, Pelipper Lvs 30-35, Marshtomp Lvs 25-30, Raikou Lvs 35-40, Donphan Lvs 40-45
Set #35 - BOSQUE PETALBURG Grass/Cave (rate=20) - Nosepass Lv5, Lotad Lv5, Gengar Lv5, Jigglypuff Lv6, Dragonite Lv5, Dragonite Lv5, Ninjask Lv6, Sudowoodo Lv6, Omastar Lv5, Nidoran♂ Lv5, Metapod Lv6, Regirock Lv6
Set #36 - TÚNEL RUSTURF Grass/Cave (rate=10) - Horsea Lv6, Electrode Lv7, Hitmonchan Lv6, Dragonite Lv6, Grumpig Lv7, Clefable Lv7, Quilava Lv5, Volbeat Lv8, Metagross Lv5, Drowzee Lv8, Groudon Lv5, Elekid Lv8
Set #37 - CAVERNA GRANITO Grass/Cave (rate=10) - Umbreon Lv7, Onix Lv8, Poochyena Lv7, Torkoal Lv8, Magnemite Lv9, Electrode Lv8, Chinchou Lv10, Rapidash Lv6, Onix Lv7, Taillow Lv8, Grimer Lv6, Machop Lv9
Set #38 - CAVERNA GRANITO Grass/Cave (rate=10) - Omanyte Lv9, Wartortle Lv10, Porygon2 Lv9, Chansey Lv11, Grimer Lv10, Wynaut Lv9, Ariados Lv10, Beldum Lv11, Quilava Lv10, Drowzee Lv10, Vileplume Lv9, Shuckle Lv11
