--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
Set #7 - CÂMARA VIAPOIS  Grass/Cave (rate=7) - Grimer Lv25, Scizor Lv25, Trapinch Lv25, Slaking Lv25, Noctowl Lv25, Kingdra Lv25, Hoothoot Lv25, Torkoal Lv25, Manectric Lv25, Tyranitar Lv25, Lanturn Lv25, Corsola Lv25
Set #8 - BOSQUE VIRIDIAN Grass/Cave (rate=14) - Spheal Lv4, Growlithe Lv4, Tyrogue Lv5, Kadabra Lv5, Cloyster Lv3, Kakuna Lv3, Raticate Lv5, Spinda Lv5, Sneasel Lv4, Smeargle Lv3, Altaria Lv6, Beldum Lv5
Set #9 - MT. LUA Grass/Cave (rate=7) - Magcargo Lv7, Shelgon Lv8, Delibird Lv7, Electrode Lv9, Snubbull Lv10, Chikorita Lv8, Marill Lv9, Flaaffy Lv8, Linoone Lv7, Tentacruel Lv7, Typhlosion Lv7, Umbreon Lv8
Set #10 - MT. LUA Grass/Cave (rate=5) - Onix Lv7, Magby Lv8, Hypno Lv5, Pineco Lv6, Psyduck Lv9, Delcatty Lv10, Shelgon Lv7, Ivysaur Lv8, Altaria Lv5, Numel Lv6, Cacturne Lv9, Breloom Lv10
Set #11 - MT. LUA Grass/Cave (rate=7) - Lairon Lv8, Aron Lv9, Krabby Lv9, Tropius Lv10, Oddish Lv10, Hoothoot Lv10, Crawdaunt Lv12, Jigglypuff Lv10, Smoochum Lv11, Bulbasaur Lv11, Hoppip Lv11, Manectric Lv12
Set #12 - S.S. ANNE Surfing (rate=1) - Arcanine Lvs 5-10, Pikachu Lvs 10-20, Donphan Lvs 20-30, Weepinbell Lvs 30-35, Nidoran♂ Lvs 35-40
Set #13 - S.S. ANNE Fishing (rate=10) - Mr. Mime Lv5, Abra Lv5, Tyranitar Lvs 5-15, Ditto Lvs 5-15, Chimecho Lvs 5-15, Smeargle Lvs 15-25, Skitty Lvs 15-25, Seaking Lvs 15-25, Smoochum Lvs 25-35, Clefairy Lvs 25-35
Set #14 - CAVERNA DIGLETT Grass/Cave (rate=5) - Pelipper Lv18, Tauros Lv19, Magnemite Lv17, Beldum Lv15, Wartortle Lv16, Swalot Lv20, Octillery Lv21, Pidgeotto Lv22, Snorlax Lv17, Luvdisc Lv29, Blissey Lv17, Blaziken Lv31
Set #15 - EST. VITÓRIA Grass/Cave (rate=7) - Voltorb Lv32, Rapidash Lv32, Sceptile Lv40, Feebas Lv43, Ampharos Lv46, Gastly Lv32, Skiploom Lv44, Sneasel Lv44, Spearow Lv44, Sealeo Lv44, Persian Lv46, Delcatty Lv46
Set #16 - EST. VITÓRIA Grass/Cave (rate=7) - Parasect Lv34, Castform Lv34, Pidgeot Lv42, Kadabra Lv45, Dewgong Lv48, Tentacool Lv34, Nincada Lv46, Makuhita Lv46, Kadabra Lv46, Dustox Lv46, Lotad Lv48, Luvdisc Lv48
Set #17 - EST. VITÓRIA Grass/Cave (rate=7) - Slowking Lv32, Omastar Lv32, Taillow Lv40, Bayleef Lv43, Lotad Lv46, Aggron Lv32, Slakoth Lv44, Heracross Lv44, Electrode Lv44, Flygon Lv44, Kangaskhan Lv46, Tentacruel Lv46
Set #18 - MANSÄO POKéMON Grass/Cave (rate=7) - Swalot Lv28, Totodile Lv32, Shellder Lv30, Cyndaquil Lv36, Igglybuff Lv30, Doduo Lv28, Wartortle Lv28, Flareon Lv32, Tangela Lv32, Manectric Lv26, Tyranitar Lv32, Mudkip Lv26
Set #19 - MANSÄO POKéMON Grass/Cave (rate=7) - Slowking Lv28, Shuppet Lv32, Phanpy Lv30, Poliwrath Lv36, Vileplume Lv30, Lickitung Lv28, Cradily Lv28, Sealeo Lv32, Gloom Lv32, Cloyster Lv26, Delibird Lv32, Dewgong Lv26
Set #20 - MANSÄO POKéMON Grass/Cave (rate=7) - Poliwag Lv28, Koffing Lv32, Ledian Lv30, Clefable Lv36, Shiftry Lv30, Voltorb Lv28, Snorlax Lv28, Absol Lv32, Spinarak Lv32, Phanpy Lv26, Mr. Mime Lv32, Clefairy Lv26
Set #21 - MANSÄO POKéMON Grass/Cave (rate=5) - Slowbro Lv28, Tentacool Lv34, Kingdra Lv30, Dunsparce Lv30, Blissey Lv30, Solrock Lv38, Skiploom Lv28, Dragonair Lv34, Weezing Lv32, Muk Lv26, Breloom Lv32, Lickitung Lv26
Set #22 - ZONA SAFARI Grass/Cave (rate=21) - Shelgon Lv25, Shelgon Lv22, Aron Lv24, Omastar Lv25, Wailord Lv22, Seaking Lv31, Crawdaunt Lv31, Nidoran♀ Lv30, Electrode Lv22, Electabuzz Lv23, Kirlia Lv22, Solrock Lv23
Set #23 - ZONA SAFARI Surfing (rate=2) - Ludicolo Lvs 20-25, Machoke Lvs 20-25, Beautifly Lvs 25-30, Houndour Lvs 30-35, Jolteon Lvs 35-40
Set #24 - ZONA SAFARI Fishing (rate=20) - Murkrow Lv5, Corsola Lv5, Volbeat Lvs 5-15, Natu Lvs 5-15, Pelipper Lvs 5-15, Raticate Lvs 15-25, Vigoroth Lvs 20-30, Jumpluff Lvs 15-25, Sudowoodo Lvs 15-35, Baltoy Lvs 25-35
Set #25 - ZONA SAFARI Grass/Cave (rate=21) - Sentret Lv24, Huntail Lv26, Nidorino Lv23, Barboach Lv25, Smeargle Lv22, Ampharos Lv33, Swampert Lv24, Rapidash Lv25, Lileep Lv22, Sneasel Lv25, Alakazam Lv22, Bellsprout Lv28
Set #26 - ZONA SAFARI Surfing (rate=2) - Mr. Mime Lvs 20-25, Aron Lvs 20-25, Lanturn Lvs 25-30, Omastar Lvs 30-35, Snorlax Lvs 35-40
Set #27 - ZONA SAFARI Fishing (rate=20) - Machoke Lv5, Gorebyss Lv5, Murkrow Lvs 5-15, Exploud Lvs 5-15, Dustox Lvs 5-15, Nincada Lvs 15-25, Feraligatr Lvs 20-30, Exploud Lvs 15-25, Mankey Lvs 15-35, Crawdaunt Lvs 25-35
Set #28 - ZONA SAFARI Grass/Cave (rate=21) - Bellsprout Lv26, Barboach Lv30, Skiploom Lv25, Machop Lv27, Gastly Lv23, Dusclops Lv30, Lickitung Lv30, Tangela Lv32, Nidoqueen Lv23, Weedle Lv26, Tyrogue Lv23, Ninjask Lv28
Set #29 - ZONA SAFARI Surfing (rate=2) - Alakazam Lvs 20-25, Marill Lvs 20-25, Gloom Lvs 25-30, Vigoroth Lvs 30-35, Kadabra Lvs 35-40
Set #30 - ZONA SAFARI Fishing (rate=20) - Aggron Lv5, Bellsprout Lv5, Minun Lvs 5-15, Noctowl Lvs 5-15, Sunkern Lvs 5-15, Glalie Lvs 15-25, Swablu Lvs 20-30, Combusken Lvs 15-25, Wailord Lvs 15-35, Haunter Lvs 25-35
Set #31 - ZONA SAFARI Grass/Cave (rate=21) - Shuckle Lv26, Wurmple Lv22, Crobat Lv25, Poochyena Lv27, Rhyhorn Lv23, Smoochum Lv30, Tropius Lv30, Ursaring Lv32, Magcargo Lv23, Graveler Lv25, Heracross Lv23, Illumise Lv28
Set #32 - ZONA SAFARI Surfing (rate=2) - Exeggcute Lvs 20-25, Gardevoir Lvs 20-25, Exploud Lvs 25-30, Oddish Lvs 30-35, Slowking Lvs 35-40
Set #33 - ZONA SAFARI Fishing (rate=20) - Smoochum Lv5, Haunter Lv5, Quagsire Lvs 5-15, Tauros Lvs 5-15, Voltorb Lvs 5-15, Gloom Lvs 15-25, Igglybuff Lvs 20-30, Grumpig Lvs 15-25, Dustox Lvs 15-35, Sudowoodo Lvs 25-35
Set #34 - CERULEAN CAVE Grass/Cave (rate=7) - Alakazam Lv49, Anorith Lv49, Weezing Lv46, Nidorino Lv46, Smeargle Lv52, Luvdisc Lv52, Chinchou Lv58, Oddish Lv58, Snorlax Lv55, Charmander Lv55, Steelix Lv61, Gorebyss Lv61
Set #35 - CERULEAN CAVE Surfing (rate=2) - Milotic Lvs 30-40, Psyduck Lvs 40-50, Relicanth Lvs 45-55, Oddish Lvs 40-50, Smoochum Lvs 40-50
Set #36 - CERULEAN CAVE Rock Smash (rate=50) - Slugma Lvs 30-40, Vibrava Lvs 40-50, Bellsprout Lvs 45-55, Loudred Lvs 40-50, Jumpluff Lvs 40-50
Set #37 - CERULEAN CAVE Fishing (rate=20) - Mareep Lv5, Feebas Lv5, Ivysaur Lvs 5-15, Umbreon Lvs 5-15, Nidoran♂ Lvs 5-15, Kingler Lvs 15-25, Snorlax Lvs 20-30, Aron Lvs 15-25, Hoppip Lvs 15-25, Geodude Lvs 25-35
Set #38 - CERULEAN CAVE Grass/Cave (rate=7) - Hitmonlee Lv49, Nosepass Lv49, Numel Lv52, Vaporeon Lv52, Phanpy Lv55, Spearow Lv55, Piloswine Lv58, Whiscash Lv58, Lunatone Lv61, Persian Lv61, Hypno Lv64, Snubbull Lv64
Set #39 - CERULEAN CAVE Rock Smash (rate=50) - Armaldo Lvs 35-45, Clamperl Lvs 45-55, Magnemite Lvs 50-60, Spinarak Lvs 45-55, Lairon Lvs 45-55
Set #40 - CERULEAN CAVE Grass/Cave (rate=7) - Slaking Lv58, Nidoran♀ Lv58, Charmeleon Lv55, Marill Lv55, Ninetales Lv52, Yanma Lv52, Bulbasaur Lv67, Nidoking Lv67, Aipom Lv64, Wingull Lv64, Persian Lv61, Dewgong Lv61
Set #41 - CERULEAN CAVE Surfing (rate=2) - Xatu Lvs 40-50, Ditto Lvs 50-60, Electrike Lvs 55-65, Huntail Lvs 50-60, Victreebel Lvs 50-60
Set #42 - CERULEAN CAVE Rock Smash (rate=50) - Tauros Lvs 40-50, Treecko Lvs 50-60, Squirtle Lvs 55-65, Hitmontop Lvs 50-60, Stantler Lvs 50-60
Set #43 - CERULEAN CAVE Fishing (rate=20) - Scyther Lv5, Nosepass Lv5, Clefairy Lvs 5-15, Metang Lvs 5-15, Raticate Lvs 5-15, Lunatone Lvs 15-25, Weepinbell Lvs 20-30, Carvanha Lvs 15-25, Venomoth Lvs 15-25, Torkoal Lvs 25-35
Set #44 - TÚNEL PEDRA Grass/Cave (rate=7) - Scizor Lv15, Zangoose Lv16, Girafarig Lv16, Spearow Lv17, Hypno Lv16, Feraligatr Lv16, Lombre Lv17, Togepi Lv17, Sunflora Lv15, Exeggcute Lv13, Cloyster Lv15, Granbull Lv15
Set #45 - TÚNEL PEDRA Grass/Cave (rate=7) - Primeape Lv16, Porygon Lv17, Krabby Lv17, Eevee Lv16, Onix Lv15, Eevee Lv17, Squirtle Lv16, Horsea Lv13, Steelix Lv15, Mankey Lv15, Altaria Lv15, Ekans Lv17
Set #46 - TÚNEL PEDRA Rock Smash (rate=50) - Raichu Lvs 5-20, Huntail Lvs 10-20, Porygon Lvs 15-30, Gastly Lvs 25-40, Banette Lvs 30-40
Set #47 - ILHAS SEAFOAM   Grass/Cave (rate=7) - Whismur Lv27, Ninetales Lv29, Vigoroth Lv31, Skitty Lv22, Flaaffy Lv22, Combusken Lv24, Wynaut Lv26, Oddish Lv28, Ninjask Lv33, Butterfree Lv26, Electrike Lv26, Arcanine Lv30
Set #48 - ILHAS SEAFOAM   Grass/Cave (rate=7) - Gligar Lv29, Aron Lv31, Onix Lv28, Primeape Lv22, Sharpedo Lv22, Taillow Lv24, Altaria Lv26, Zangoose Lv28, Kadabra Lv33, Ponyta Lv26, Arcanine Lv35, Tauros Lv30
Set #49 - ILHAS SEAFOAM   Grass/Cave (rate=7) - Omastar Lv30, Metagross Lv32, Nidoran♂ Lv30, Mareep Lv32, Kirlia Lv22, Poochyena Lv24, Dustox Lv26, Kabutops Lv34, Voltorb Lv32, Dugtrio Lv28, Victreebel Lv32, Houndoom Lv30
Set #50 - ILHAS SEAFOAM   Grass/Cave (rate=7) - Hoppip Lv30, Marshtomp Lv32, Weezing Lv32, Poliwrath Lv30, Charmander Lv32, Muk Lv24, Tropius Lv26, Spinarak Lv34, Manectric Lv32, Mr. Mime Lv28, Mareep Lv34, Staryu Lv30
Set #51 - ILHAS SEAFOAM   Surfing (rate=2) - Chikorita Lvs 25-35, Gligar Lvs 25-30, Hariyama Lvs 35-40, Vigoroth Lvs 30-40, Beedrill Lvs 35-40
Set #52 - ILHAS SEAFOAM   Fishing (rate=20) - Metapod Lv5, Aipom Lv5, Swalot Lvs 5-15, Electabuzz Lvs 5-15, Porygon2 Lvs 5-15, Skarmory Lvs 15-25, Furret Lvs 20-30, Geodude Lvs 15-25, Meditite Lvs 15-25, Corphish Lvs 25-35
Set #53 - ILHAS SEAFOAM   Grass/Cave (rate=7) - Zigzagoon Lv30, Milotic Lv32, Gloom Lv32, Stantler Lv34, Cubone Lv32, Steelix Lv26, Roselia Lv34, Haunter Lv34, Golbat Lv36, Porygon2 Lv28, Lunatone Lv36, Yanma Lv30
Set #54 - ILHAS SEAFOAM   Surfing (rate=2) - Stantler Lvs 25-35, Piloswine Lvs 25-30, Poliwag Lvs 35-40, Gyarados Lvs 30-40, Growlithe Lvs 35-40
Set #55 - ILHAS SEAFOAM   Fishing (rate=20) - Rhyhorn Lv5, Igglybuff Lv5, Vigoroth Lvs 5-15, Ludicolo Lvs 5-15, Parasect Lvs 5-15, Stantler Lvs 15-25, Magikarp Lvs 20-30, Delcatty Lvs 15-25, Swampert Lvs 15-25, Slowpoke Lvs 25-35
Set #56 - TORRE POKéMON Grass/Cave (rate=2) - Lickitung Lv15, Hitmonlee Lv16, Surskit Lv17, Sandslash Lv13, Sunflora Lv14, Metang Lv18, Hitmontop Lv19, Gastly Lv15, Pidgeotto Lv17, Hitmonchan Lv17, Quilava Lv17, Bellossom Lv20
Set #57 - TORRE POKéMON Grass/Cave (rate=4) - Cacturne Lv15, Ursaring Lv16, Hitmonlee Lv17, Swinub Lv13, Electabuzz Lv14, Mankey Lv18, Huntail Lv20, Swampert Lv15, Nidoking Lv17, Espeon Lv17, Gengar Lv17, Cradily Lv19
Set #58 - TORRE POKéMON Grass/Cave (rate=6) - Kabuto Lv15, Mightyena Lv16, Kingdra Lv17, Squirtle Lv13, Umbreon Lv14, Blissey Lv18, Azumarill Lv20, Metang Lv15, Crawdaunt Lv17, Girafarig Lv17, Sandshrew Lv17, Sunkern Lv19
Set #59 - TORRE POKéMON Grass/Cave (rate=8) - Squirtle Lv16, Marshtomp Lv17, Pineco Lv18, Spearow Lv14, Seviper Lv15, Clefable Lv19, Togepi Lv21, Delcatty Lv17, Lairon Lv18, Sneasel Lv19, Metagross Lv18, Mawile Lv23
Set #60 - TORRE POKéMON Grass/Cave (rate=10) - Sandshrew Lv16, Lairon Lv17, Pichu Lv18, Exeggutor Lv15, Metapod Lv19, Stantler Lv23, Masquerain Lv17, Whismur Lv19, Poliwhirl Lv18, Feebas Lv23, Wartortle Lv18, Elekid Lv25
Set #61 - USINA VELHA Grass/Cave (rate=7) - Gligar Lv22, Golem Lv22, Illumise Lv25, Dunsparce Lv25, Aerodactyl Lv22, Farfetch’D Lv24, Raichu Lv31, Azurill Lv34, Hariyama Lv26, Venusaur Lv32, Corphish Lv26, Arcanine Lv35
Set #62 - MT. BRASA Grass/Cave (rate=21) - Silcoon Lv30, Wartortle Lv38, Taillow Lv33, Delibird Lv32, Taillow Lv35, Ledyba Lv33, Swablu Lv36, Magneton Lv40, Farfetch’D Lv30, Hypno Lv39, Volbeat Lv30, Exeggcute Lv42
Set #63 - MT. BRASA Rock Smash (rate=50) - Charmeleon Lvs 5-20, Venusaur Lvs 10-20, Dragonite Lvs 15-30, Spinda Lvs 25-40, Roselia Lvs 30-40
Set #64 - MT. BRASA Grass/Cave (rate=7) - Castform Lv33, Relicanth Lv35, Zigzagoon Lv29, Kirlia Lv31, Blastoise Lv31, Tyranitar Lv33, Aggron Lv35, Farfetch’D Lv37, Sceptile Lv37, Togepi Lv39, Stantler Lv37, Lotad Lv39
Set #65 - MT. BRASA Grass/Cave (rate=7) - Fearow Lv34, Octillery Lv36, Tauros Lv30, Skiploom Lv32, Hypno Lv32, Pinsir Lv34, Milotic Lv38, Rhydon Lv38, Wailord Lv40, Taillow Lv40, Kakuna Lv40, Ninjask Lv40
Set #66 - MT. BRASA Rock Smash (rate=50) - Taillow Lvs 5-20, Slowbro Lvs 10-20, Slakoth Lvs 15-30, Altaria Lvs 25-40, Vulpix Lvs 30-40
Set #67 - MT. BRASA Grass/Cave (rate=7) - Quilava Lv33, Feraligatr Lv35, Aerodactyl Lv29, Slowbro Lv31, Heracross Lv31, Muk Lv33, Medicham Lv35, Gulpin Lv37, Salamence Lv37, Tropius Lv39, Shiftry Lv37, Vulpix Lv39
Set #68 - MT. BRASA Grass/Cave (rate=7) - Ariados Lv36, Scyther Lv38, Mantine Lv32, Hoothoot Lv34, Croconaw Lv34, Piloswine Lv36, Trapinch Lv38, Murkrow Lv40, Seedot Lv40, Sunkern Lv42, Barboach Lv40, Geodude Lv42
Set #69 - MT. BRASA Rock Smash (rate=50) - Hoppip Lvs 25-35, Lunatone Lvs 30-45, Gorebyss Lvs 35-50, Zangoose Lvs 30-40, Gastly Lvs 30-40
Set #70 - MT. BRASA Grass/Cave (rate=7) - Doduo Lv38, Houndoom Lv36, Weedle Lv34, Snorunt Lv40, Beedrill Lv24, Flygon Lv26, Tauros Lv42, Seaking Lv28, Dugtrio Lv42, Weezing Lv30, Flareon Lv42, Caterpie Lv30
Set #71 - MT. BRASA Rock Smash (rate=50) - Gastly Lvs 25-35, Medicham Lvs 30-45, Seaking Lvs 35-50, Kingdra Lvs 30-40, Chinchou Lvs 30-40
Set #72 - MT. BRASA Grass/Cave (rate=7) - Geodude Lv40, Slowpoke Lv26, Magikarp Lv42, Electabuzz Lv24, Dugtrio Lv28, Anorith Lv30, Tangela Lv44, Gyarados Lv32, Natu Lv44, Spinda Lv22, Makuhita Lv44, Totodile Lv22
Set #73 - MT. BRASA Rock Smash (rate=50) - Blissey Lvs 25-35, Kirlia Lvs 30-45, Swablu Lvs 35-50, Luvdisc Lvs 30-40, Wooper Lvs 30-40
Set #74 - MT. BRASA Grass/Cave (rate=7) - Venonat Lv26, Slaking Lv28, Yanma Lv30, Bayleef Lv32, Slowpoke Lv24, Marill Lv22, Nidoqueen Lv20, Beldum Lv34, Totodile Lv36, Kecleon Lv18, Spearow Lv36, Golduck Lv18
Set #75 - MT. BRASA Rock Smash (rate=50) - Horsea Lvs 15-25, Zangoose Lvs 25-35, Abra Lvs 40-45, Forretress Lvs 35-45, Lapras Lvs 25-35
Set #76 - MT. BRASA Grass/Cave (rate=7) - Cascoon Lv40, Porygon2 Lv26, Hariyama Lv42, Camerupt Lv24, Mankey Lv28, Cyndaquil Lv30, Snubbull Lv44, Shroomish Lv32, Victreebel Lv44, Dugtrio Lv22, Slowbro Lv44, Sneasel Lv22
Set #77 - MT. BRASA Rock Smash (rate=50) - Tyrogue Lvs 25-35, Larvitar Lvs 30-45, Donphan Lvs 35-50, Cloyster Lvs 30-40, Torchic Lvs 30-40
Set #78 - MT. BRASA Grass/Cave (rate=7) - Luvdisc Lv38, Tyranitar Lv36, Scizor Lv34, Hitmonchan Lv40, Kingler Lv24, Jigglypuff Lv26, Murkrow Lv42, Houndoom Lv28, Spinarak Lv42, Spoink Lv30, Seel Lv42, Seedot Lv30
Set #79 - MT. BRASA Rock Smash (rate=50) - Teddiursa Lvs 25-35, Hypno Lvs 30-45, Spinda Lvs 35-50, Quilava Lvs 30-40, Cyndaquil Lvs 30-40
Set #80 - BOSQUE FRUTO Grass/Cave (rate=21) - Steelix Lv37, Slowbro Lv35, Kingdra Lv32, Tyranitar Lv30, Machop Lv34, Camerupt Lv34, Lapras Lv35, Gulpin Lv31, Dusclops Lv37, Machoke Lv37, Lickitung Lv40, Loudred Lv40
Set #81 - BOSQUE FRUTO Surfing (rate=2) - Grumpig Lvs 5-20, Slowpoke Lvs 20-35, Flareon Lvs 35-40, Diglett Lvs 35-40, Spoink Lvs 35-40
Set #82 - BOSQUE FRUTO Fishing (rate=20) - Blissey Lv5, Quilava Lv5, Wobbuffet Lvs 5-15, Tyranitar Lvs 5-15, Omanyte Lvs 5-15, Shelgon Lvs 15-25, Magnemite Lvs 20-30, Vibrava Lvs 15-25, Blissey Lvs 15-25, Electrike Lvs 25-35
Set #83 - CAVERNA GELO Grass/Cave (rate=7) - Vibrava Lv43, Seviper Lv45, Lapras Lv45, Charmander Lv47, Spinarak Lv40, Beautifly Lv49, Smeargle Lv51, Vaporeon Lv41, Taillow Lv48, Heracross Lv53, Surskit Lv48, Beldum Lv53
Set #84 - CAVERNA GELO Surfing (rate=2) - Carvanha Lvs 5-35, Luvdisc Lvs 5-35, Ursaring Lvs 35-40, Sudowoodo Lvs 5-15, Sandslash Lvs 5-15
Set #85 - CAVERNA GELO Fishing (rate=20) - Medicham Lv5, Magikarp Lv5, Muk Lvs 5-15, Quilava Lvs 5-15, Nuzleaf Lvs 5-15, Mudkip Lvs 15-25, Carvanha Lvs 20-30, Illumise Lvs 15-25, Hitmonchan Lvs 15-25, Zangoose Lvs 25-35
Set #86 - CAVERNA GELO Grass/Cave (rate=7) - Nidoking Lv25, Weedle Lv45, Grimer Lv45, Ditto Lv27, Natu Lv40, Granbull Lv29, Cyndaquil Lv30, Hariyama Lv31, Mr. Mime Lv48, Ampharos Lv23, Totodile Lv48, Beedrill Lv23
Set #87 - CAVERNA GELO Grass/Cave (rate=7) - Slowking Lv25, Dodrio Lv45, Marowak Lv45, Nidoking Lv27, Tauros Lv40, Eevee Lv29, Miltank Lv30, Chansey Lv31, Nidoking Lv48, Snubbull Lv23, Hoppip Lv48, Lanturn Lv23
Set #88 - CAVERNA GELO Grass/Cave (rate=7) - Shiftry Lv43, Surskit Lv45, Swalot Lv45, Blastoise Lv47, Nidoran♀ Lv40, Charmeleon Lv49, Shelgon Lv51, Cascoon Lv41, Weezing Lv48, Oddish Lv53, Glalie Lv48, Mr. Mime Lv53
Set #89 - CAVERNA GELO Surfing (rate=2) - Torchic Lvs 5-20, Sceptile Lvs 20-35, Breloom Lvs 35-45, Victreebel Lvs 35-45, Marill Lvs 30-45
Set #90 - CAVERNA GELO Fishing (rate=20) - Raichu Lv5, Loudred Lv5, Azurill Lvs 5-15, Exeggutor Lvs 5-15, Cacnea Lvs 5-15, Electrode Lvs 15-25, Marill Lvs 15-25, Weepinbell Lvs 15-25, Kabutops Lvs 25-35, Electabuzz Lvs 25-35
Set #91 - ÁRVOREDOS    Grass/Cave (rate=21) - Blastoise Lv9, Alakazam Lv9, Grumpig Lv14, Machamp Lv6, Kecleon Lv6, Barboach Lv15, Spheal Lv9, Noctowl Lv20, Gulpin Lv9, Solrock Lv25, Tyrogue Lv14, Whismur Lv30
Set #92 - CAVERNA PERDIDA  Grass/Cave (rate=1) - Muk Lv40, Koffing Lv37, Marowak Lv44, Salamence Lv46, Cyndaquil Lv41, Kecleon Lv43, Magnemite Lv38, Pidgeotto Lv48, Magby Lv50, Snubbull Lv22, Mudkip Lv52, Farfetch’D Lv22
Set #93 - CAVERNA PERDIDA  Grass/Cave (rate=2) - Wartortle Lv40, Aron Lv37, Sentret Lv44, Steelix Lv46, Misdreavus Lv41, Raichu Lv43, Ninjask Lv38, Rattata Lv48, Quagsire Lv50, Dugtrio Lv22, Wingull Lv52, Kecleon Lv22
Set #94 - CAVERNA PERDIDA  Grass/Cave (rate=3) - Exeggutor Lv40, Salamence Lv37, Clefairy Lv44, Magmar Lv46, Tangela Lv41, Aron Lv43, Spinda Lv38, Voltorb Lv48, Meganium Lv50, Zubat Lv22, Wigglytuff Lv52, Bellossom Lv22
Set #95 - CAVERNA PERDIDA  Grass/Cave (rate=4) - Ariados Lv40, Slowbro Lv37, Nidorina Lv44, Kabutops Lv46, Magmar Lv41, Gulpin Lv43, Wailmer Lv38, Camerupt Lv48, Heracross Lv50, Magnemite Lv22, Victreebel Lv52, Metang Lv22
Set #96 - CAVERNA PERDIDA  Grass/Cave (rate=5) - Goldeen Lv40, Phanpy Lv37, Phanpy Lv44, Kabuto Lv46, Elekid Lv41, Persian Lv43, Wobbuffet Lv38, Omanyte Lv48, Silcoon Lv50, Feebas Lv22, Vileplume Lv52, Vibrava Lv22
Set #97 - CAVERNA PERDIDA  Grass/Cave (rate=6) - Chansey Lv40, Kakuna Lv37, Flaaffy Lv44, Blaziken Lv46, Meowth Lv41, Nosepass Lv43, Weedle Lv38, Poochyena Lv48, Blastoise Lv50, Chansey Lv22, Gligar Lv52, Natu Lv22
Set #98 - CAVERNA PERDIDA  Grass/Cave (rate=7) - Cradily Lv40, Huntail Lv37, Shellder Lv44, Lunatone Lv46, Duskull Lv41, Shedinja Lv43, Gulpin Lv38, Tentacruel Lv48, Machoke Lv50, Ludicolo Lv22, Absol Lv52, Slugma Lv22
Set #99 - CAVERNA PERDIDA  Grass/Cave (rate=8) - Shiftry Lv40, Ninetales Lv37, Raticate Lv44, Hitmonchan Lv46, Charizard Lv41, Nidoran♂ Lv43, Blissey Lv38, Tentacool Lv48, Lairon Lv50, Hoothoot Lv22, Wurmple Lv52, Loudred Lv22
Set #100 - CAVERNA PERDIDA  Grass/Cave (rate=9) - Venusaur Lv40, Vigoroth Lv37, Houndoom Lv44, Armaldo Lv46, Magmar Lv41, Gligar Lv43, Kakuna Lv38, Trapinch Lv48, Corphish Lv50, Skarmory Lv22, Gardevoir Lv52, Trapinch Lv22
Set #101 - CAVERNA PERDIDA  Grass/Cave (rate=10) - Magneton Lv40, Octillery Lv37, Sunkern Lv44, Swalot Lv46, Chikorita Lv41, Chinchou Lv43, Magneton Lv38, Sableye Lv48, Mudkip Lv50, Slowpoke Lv22, Tyranitar Lv52, Nosepass Lv22
Set #102 - CAVERNA PERDIDA  Grass/Cave (rate=5) - Hypno Lv40, Grumpig Lv37, Crawdaunt Lv44, Magikarp Lv46, Ludicolo Lv41, Smeargle Lv15, Gloom Lv20, Haunter Lv48, Sunkern Lv50, Nidoran♀ Lv22, Relicanth Lv52, Scyther Lv22
Set #103 - CAVERNA PERDIDA  Grass/Cave (rate=5) - Weezing Lv40, Lotad Lv37, Breloom Lv44, Loudred Lv46, Mightyena Lv41, Baltoy Lv15, Machop Lv20, Lanturn Lv48, Omastar Lv50, Butterfree Lv22, Mr. Mime Lv52, Ludicolo Lv22
