--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a PEDRA ÁGUA
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made EEVEE evolve into ESPEON using a PEDRA SOL
Made EEVEE evolve into UMBREON using a PEDRA LUA
Made PORYGON evolve into PORYGON2 at level 30
Made FEEBAS evolve into MILOTIC at level 35
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a PEDRA ÁGUA

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#519 (SURFISTA AMIRA)@243BE0 - Paras Lv34, Haunter Lv35, Oddish Lv34
#520 (CRIA POKÉMON ALIZE)@243C08 - Barboach Lv48, Smoochum Lv48, Togepi Lv48
#521 (POKÉGUARDA NICOLAS)@243C30 - Furret Lv51, Magneton Lv51
#522 (POKÉGUARDA MADELINE)@243C58 - Furret Lv51, Cradily Lv51
#523 (SRñ AROMA NIKKI)@243C80 - Doduo Lv37, Parasect Lv37
#524 (ARQUEÓLOGO STANLY)@243CA8 - Nosepass Lv48, Mawile Lv48, Anorith Lv48
#525 (DAMA JACKI)@243CD0 - Diglett Lv48, Lileep Lv50
#526 (ARTISTA DAISY)@243CF8 - Ledyba Lv50
#527 (MOTOQUEIRO GOON)@243D20 - Cacnea Lv37, Carvanha Lv37
#528 (MOTOQUEIRO GOON)@243D48 - Cyndaquil Lv38
#529 (MOTOQUEIRO GOON)@243D70 - Vulpix Lv38
#530 (MOTOQUEIRO )@243D98 - Vulpix Lv5
#531 (CAÇA INSETOS ANTHONY)@243DC0 - Wurmple Lv7, Pichu Lv8
#532 (CAÇA INSETOS CHARLIE)@243DE8 - Metapod Lv7, Silcoon Lv7, Tyrogue Lv7
#533 (GÊMEAS ELI & ANNE)@243E10 - Anorith Lv28, Shuppet Lv28
#534 (JOVEM JOHNSON)@243E38 - Vulpix Lv33, Diglett Lv33, Pupitar Lv34
#535 (MOTOQUEIRO RICARDO)@243E60 - Drowzee Lv22, Voltorb Lv22, Cyndaquil Lv23
#536 (MOTOQUEIRO JAREN)@243E88 - Smoochum Lv24, Mankey Lv24
#537 (EQ. ROCKET GRUNT)@243EB0 - Vulpix Lv37, Togetic Lv37
#538 (EQ. ROCKET GRUNT)@243ED8 - Spearow Lv35, Magcargo Lv35, Larvitar Lv35, Camerupt Lv35
#539 (EQ. ROCKET GRUNT)@243F00 - Makuhita Lv38, Wynaut Lv38, Jynx Lv38
#540 (EQ. ROCKET GRUNT)@243F28 - Flareon Lv48, Seviper Lv48, Wobbuffet Lv48
#541 (EQ. ROCKET GRUNT)@243F50 - Carvanha Lv48, Goldeen Lv48, Beedrill Lv48
#542 (EQ. ROCKET GRUNT)@243F78 - Cradily Lv49, Flygon Lv49
#543 (EQ. ROCKET ADMIN)@243FA0 - Seviper Lv52, Volbeat Lv53, Ninjask Lv54
#544 (EQ. ROCKET ADMIN)@243FC8 - Nidoking Lv53, Meganium Lv54, Kangaskhan Lv55
#545 (CIENTISTA GIDEON)@243FF0 - Corphish Lv46, Pinsir Lv46, Shellder Lv46, Altaria Lv46, Spinda Lv46
#546 (NADADORA AMARA)@244018 - Exeggcute Lv36, Squirtle Lv36, Ampharos Lv36
#547 (NADADORA MARIA)@244040 - Wailmer Lv37, Togetic Lv37
#548 (NADADORA ABIGAIL)@244068 - Electrike Lv35, Cyndaquil Lv36, Machamp Lv37
#549 (NADADOR FINN)@244090 - Starmie Lv38
#550 (NADADOR GARRETT)@2440B8 - Grimer Lv35, Golduck Lv35, Croconaw Lv38
#551 (PESCADOR TOMMY)@2440E0 - Clamperl Lv33, Goldeen Lv33, Azumarill Lv35, Hitmonchan Lv35, Stantler Lv35
#552 (LUTADORA TANYA)@244108 - Huntail Lv38, Qwilfish Lv38
#553 (KARATEKA SHEA)@244130 - Horsea Lv38, Fearow Lv38
#554 (KARATEKA HUGH)@244158 - Snubbull Lv37, Sealeo Lv37
#555 (CAMPISTA BRYCE)@244180 - Skiploom Lv36, Roselia Lv36, Crawdaunt Lv36
#556 (CAMPISTA CLAIRE)@2441A8 - Duskull Lv35, Bellsprout Lv35, Seel Lv35, Tentacool Lv35
#557 (LUTADORES MIK & KIA)@2441D0 - Croconaw Lv39, Kecleon Lv39
#558 (SRñ AROMA VIOLET)@2441F8 - Phanpy Lv36, Murkrow Lv36, Nidorina Lv36
#559 (SURFISTA ALEXIS)@244220 - Aipom Lv34, Nuzleaf Lv34, Poliwag Lv34, Dratini Lv34
#560 (GÊMEAS JOY & MEG)@244248 - Mankey Lv37, Dratini Lv37
#561 (NADADORA TISHA)@244270 - Hitmonlee Lv38
#562 (ARTISTA CELINA)@244298 - Zigzagoon Lv50
#563 (ARTISTA RAYNA)@2442C0 - Hoothoot Lv50
#564 (DAMA GILLIAN)@2442E8 - Skitty Lv47, Barboach Lv48, Lileep Lv49
#565 (JOVEM DESTIN)@244310 - Jumpluff Lv48, Corsola Lv48
#566 (NADADOR TOBY)@244338 - Anorith Lv48, Mankey Lv48, Stantler Lv48
#567 (EQ. ROCKET GRUNT)@244360 - Makuhita Lv48, Sandshrew Lv48, Ursaring Lv48
#568 (EQ. ROCKET GRUNT)@244388 - Clamperl Lv49, Golduck Lv49
#569 (EQ. ROCKET GRUNT)@2443B0 - Remoraid Lv48, Illumise Lv48, Raticate Lv48
#570 (ORNITÓLOGO MILO)@2443D8 - Hoppip Lv47, Staryu Lv49
#571 (ORNITÓLOGO CHAZ)@244400 - Togepi Lv47, Wartortle Lv49
#572 (ORNITÓLOGO HAROLD)@244428 - Wingull Lv47, Sudowoodo Lv49
#573 (PESCADOR TYLOR)@244450 - Haunter Lv49, Stantler Lv49
#574 (NADADOR MYMO)@244478 - Sandslash Lv49, Grovyle Lv49
#575 (NADADORA NICOLE)@2444A0 - Skitty Lv50
#576 (IRMÄOS AVA & GEB)@2444C8 - Beautifly Lv50, Walrein Lv50
#577 (SRñ AROMA ROSE)@2444F0 - Caterpie Lv49, Ninjask Lv49
#578 (NADADOR SAMIR)@244518 - Espeon Lv50
#579 (NADADORA DENISE)@244540 - Beldum Lv49, Tauros Lv49
#580 (GÊMEAS MIU & MIA)@244568 - Jigglypuff Lv50, Luvdisc Lv50
#581 (ANDARILHO EARL)@244590 - Aipom Lv49, Azumarill Lv49
#582 (ARQUEÓLOGO FOSTER)@2445B8 - Aggron Lv50
#583 (ARQUEÓLOGO LARRY)@2445E0 - Shelgon Lv49, Volbeat Lv49
#584 (ANDARILHO DARYL)@244608 - Lairon Lv50
#585 (POKÉMANÏACO HECTOR)@244630 - Cubone Lv49, Lapras Lv49
#586 (PSÏQUICO DARIO)@244658 - Politoed Lv52
#587 (PSÏQUICO RODETTE)@244680 - Staryu Lv48, Luvdisc Lv48, Breloom Lv50
#588 (SRñ AROMA MIAH)@2446A8 - Hitmonlee Lv50, Breloom Lv50
#589 (JOVEM DUPLA EVE & JON)@2446D0 - Kabutops Lv50, Duskull Lv50
#590 (MÁGICO MASON)@2446F8 - Dratini Lv47, Diglett Lv47, Machop Lv47, Horsea Lv47
#591 (LUTADORA CYNDY)@244720 - Seadra Lv48, Fearow Lv48, Sableye Lv48
#592 (LUTADORA JOCELYN)@244748 - Sharpedo Lv38, Kabutops Lv38
#593 (DOMADOR EVAN)@244770 - Dewgong Lv48, Weepinbell Lv48, Piloswine Lv49
#594 (POKÉMANÏACO MARK)@244798 - Chikorita Lv33, Delcatty Lv33
#595 (POKÉGUARDA LOGAN)@2447C0 - Kabuto Lv37, Octillery Lv40
#596 (POKÉGUARDA JACKSON)@2447E8 - Swellow Lv49, Baltoy Lv49, Ludicolo Lv49
#597 (POKÉGUARDA BETH)@244810 - Treecko Lv38, Quagsire Lv38, Combusken Lv38
#598 (POKÉGUARDA KATELYN)@244838 - Stantler Lv52
#599 (TREINADOR LEROY)@244860 - Octillery Lv47, Slowking Lv48, Mantine Lv47, Persian Lv48, Camerupt Lv50
#600 (TREINADOR MICHELLE)@244888 - Venomoth Lv47, Gengar Lv47, Camerupt Lv48, Bellossom Lv48, Magmar Lv50
#601 (DUPLA LEGAL LEX & NYA)@2448B0 - Walrein Lv52, Dodrio Lv52
#602 (ARQUEÓLOGO BRANDON)@2448D8 - Haunter Lv50
#603 (ARQUEÓLOGO BENJAMIN)@244900 - Krabby Lv48, Wigglytuff Lv48, Sudowoodo Lv48
#604 (ARTISTA EDNA)@244928 - Nidoran♀ Lv50
#605 (CAVALHEIRO CLIFFORD)@244950 - Tropius Lv49, Ninjask Lv49
#606 (DAMA SELPHY)@244978 - Granbull Lv49, Raticate Lv49
#607 (ARQUEÓLOGO LAWSON)@2449A0 - Growlithe Lv47, Spinda Lv48, Gloom Lv49
#608 (PSÏQUICO LAURA)@2449C8 - Farfetch’D Lv48, Ekans Lv48, Rapidash Lv49
#609 (CRIA POKÉMON BETHANY)@2449F0 - Piloswine Lv50
#610 (CRIA POKÉMON ALLISON)@244A18 - Torchic Lv48, Dratini Lv48, Rapidash Lv48
#611 (CAÇA INSETOS GARRET)@244A40 - Mantine Lv49
#612 (CAÇA INSETOS JONAH)@244A68 - Ledian Lv45, Metang Lv45, Shelgon Lv46, Pupitar Lv47
#613 (CAÇA INSETOS VANCE)@244A90 - Krabby Lv48, Raichu Lv48
#614 (JOVEM NASH)@244AB8 - Beedrill Lv47, Beedrill Lv47, Porygon2 Lv49
#615 (JOVEM CORDELL)@244AE0 - Dustox Lv48, Onix Lv48
#616 (MENINA DALIA)@244B08 - Surskit Lv46, Taillow Lv47, Delibird Lv47, Slowpoke Lv48
#617 (MENINA JOANA)@244B30 - Cyndaquil Lv49
#618 (CAMPISTA RILEY)@244B58 - Alakazam Lv49, Vileplume Lv50
#619 (CAMPISTA MARCY)@244B80 - Shellder Lv48, Nidoran♂ Lv48, Butterfree Lv49
#620 (ARQUEÓLOGO LAYTON)@244BA8 - Mightyena Lv48, Dragonair Lv48, Chimecho Lv48
#621 (CAMPISTA KELSEY)@244BD0 - Pineco Lv21, Poliwag Lv21
#622 (CAMPISTA KELSEY)@244BF8 - Rhyhorn Lv29, Teddiursa Lv29
#623 (CAMPISTA KELSEY)@244C20 - Nidorina Lv49, Rhyhorn Lv49
#624 (CAMPISTA RICKY)@244C48 - Charmander Lv22
#625 (CAMPISTA RICKY)@244C70 - Graveler Lv30
#626 (CAMPISTA RICKY)@244C98 - Beedrill Lv55
#627 (CAMPISTA JEFF)@244CC0 - Whismur Lv21, Masquerain Lv21
#628 (CAMPISTA JEFF)@244CE8 - Hypno Lv29, Sudowoodo Lv29
#629 (CAMPISTA JEFF)@244D10 - Volbeat Lv54, Quagsire Lv54
#630 (CAMPISTA ISABELLE)@244D38 - Growlithe Lv21, Aipom Lv21, Togepi Lv18
#631 (CAMPISTA ISABELLE)@244D60 - Psyduck Lv29, Drowzee Lv29, Goldeen Lv26
#632 (CAMPISTA ISABELLE)@244D88 - Voltorb Lv47, Magby Lv47, Hitmonlee Lv50
#633 (JOVEM YASU)@244DB0 - Whismur Lv22, Charmeleon Lv22, Furret Lv22
#634 (JOVEM YASU)@244DD8 - Furret Lv47, Kadabra Lv47, Haunter Lv47
#635 (ENGENHEIRO BERNIE)@244E00 - Electabuzz Lv28, Jumpluff Lv28, Wigglytuff Lv28
#636 (PERITO DARIAN)@244E28 - Chinchou Lv29, Slakoth Lv29
#637 (CAMPISTA CHRIS)@244E50 - Corsola Lv24, Carvanha Lv24
#638 (CAMPISTA CHRIS)@244E78 - Kabuto Lv29, Murkrow Lv29
#639 (CAMPISTA CHRIS)@244EA0 - Espeon Lv54, Kadabra Lv54
#640 (CAMPISTA ALICIA)@244EC8 - Paras Lv25
#641 (CAMPISTA ALICIA)@244EF0 - Whiscash Lv30
#642 (CAMPISTA ALICIA)@244F18 - Furret Lv55
#643 (ANDARILHO JEREMY)@244F40 - Kadabra Lv30, Bayleef Lv28
#644 (POKÉMANÏACO MARK)@244F68 - Shiftry Lv54, Elekid Lv54
#645 (POKÉMANÏACO HERMAN)@244F90 - Sharpedo Lv29, Relicanth Lv29
#646 (POKÉMANÏACO HERMAN)@244FB8 - Vigoroth Lv54, Blastoise Lv54
#647 (ANDARILHO TRENT)@244FE0 - Sudowoodo Lv31, Sunflora Lv31
#648 (MENINA MEGAN)@245008 - Magnemite Lv22, Sableye Lv22, Ekans Lv23, Abra Lv21, Venonat Lv22
#649 (MENINA MEGAN)@245030 - Politoed Lv46, Yanma Lv47, Chinchou Lv47, Absol Lv47, Victreebel Lv48
#650 (SUPER NERD GLENN)@245058 - Electabuzz Lv28, Gyarados Lv28, Chansey Lv28
#651 (PERITO RICH)@245080 - Delcatty Lv30, Baltoy Lv30
#652 (MOTOQUEIRO JAREN)@2450A8 - Venusaur Lv28, Poliwrath Lv30
#653 (PESCADOR ELLIOT)@2450D0 - Parasect Lv28, Raichu Lv28, Marshtomp Lv28, Furret Lv28
#654 (ELÉTRICO LUCA)@2450F8 - Seviper Lv33, Octillery Lv33
#655 (BELA SHEILA)@245120 - Abra Lv49, Metang Lv49
#656 (ORNITÓLOGO ROBERT)@245148 - Eevee Lv28, Unown Lv28, Illumise Lv28, Exploud Lv28
#657 (ORNITÓLOGO ROBERT)@245170 - Relicanth Lv47, Shiftry Lv47, Pelipper Lv47, Raichu Lv47
#658 (CAMPISTA SUSIE)@245198 - Natu Lv27, Duskull Lv27, Chansey Lv27, Ditto Lv27, Shedinja Lv27
#659 (CAMPISTA SUSIE)@2451C0 - Lombre Lv47, Mantine Lv47, Grovyle Lv47, Shroomish Lv47, Hitmontop Lv47
#660 (CAMPISTA SUSIE)@2451E8 - Crawdaunt Lv52, Magneton Lv52, Masquerain Lv52, Vileplume Lv52, Furret Lv52
#661 (MOTOQUEIRO LUKAS)@245210 - Oddish Lv47, Psyduck Lv47, Donphan Lv47, Ampharos Lv47
#662 (ORNITÓLOGO BENNY)@245238 - Bellossom Lv32, Sharpedo Lv32
#663 (ORNITÓLOGO BENNY)@245260 - Sudowoodo Lv49, Zangoose Lv49
#664 (ORNITÓLOGO MARLON)@245288 - Parasect Lv30, Houndour Lv30, Togetic Lv30
#665 (ORNITÓLOGO MARLON)@2452B0 - Cacturne Lv48, Sharpedo Lv48, Shelgon Lv48
#666 (BELA GRACE)@2452D8 - Politoed Lv49, Sunflora Lv49
#667 (ORNITÓLOGO CHESTER)@245300 - Tropius Lv30, Dewgong Lv30, Cubone Lv30
#668 (ORNITÓLOGO CHESTER)@245328 - Tropius Lv48, Tauros Lv48, Venomoth Lv48
#669 (CAMPISTA BECKY)@245350 - Exeggcute Lv32, Electabuzz Lv32
#670 (CAMPISTA BECKY)@245378 - Carvanha Lv49, Fearow Lv49
#671 (CAMPISTA BECKY)@2453A0 - Solrock Lv54, Miltank Lv54
#672 (LUTADORES RON & MYA)@2453C8 - Tauros Lv33, Persian Lv33
#673 (LUTADORES RON & MYA)@2453F0 - Altaria Lv51, Raticate Lv51
#674 (LUTADORES RON & MYA)@245418 - Metang Lv56, Piloswine Lv56
#675 (MOTOQUEIRO RUBEN)@245440 - Huntail Lv48, Magmar Lv48, Hitmonlee Lv48
#676 (MOTOQUEIRO CAMRON)@245468 - Gorebyss Lv49, Haunter Lv49
#677 (MOTOQUEIRO JAXON)@245490 - Sceptile Lv49, Vileplume Lv49
#678 (MOTOQUEIRO ISAIAH)@2454B8 - Bayleef Lv49, Hariyama Lv49
#679 (MOTOQUEIRO COREY)@2454E0 - Shelgon Lv49, Relicanth Lv49
#680 (ORNITÓLOGO JACOB)@245508 - Ludicolo Lv28, Nidoran♂ Lv28, Torkoal Lv28, Marill Lv28
#681 (ORNITÓLOGO JACOB)@245530 - Combusken Lv47, Volbeat Lv47, Raichu Lv47, Hitmonlee Lv47
#682 (NADADORA ALICE)@245558 - Primeape Lv49, Togetic Lv49
#683 (NADADOR DARRIN)@245580 - Ludicolo Lv52, Murkrow Lv52, Dugtrio Lv52, Sunflora Lv52
#684 (CAMPISTA MISSY)@2455A8 - Gorebyss Lv49, Noctowl Lv49
#685 (CAMPISTA MISSY)@2455D0 - Stantler Lv54, Plusle Lv54
#686 (PESCADOR WADE)@2455F8 - Cascoon Lv47, Silcoon Lv47, Weedle Lv47, Wurmple Lv47, Cascoon Lv47, Magikarp Lv47
#687 (NADADOR JACK)@245620 - Vileplume Lv50
#688 (IRMÄOS LIL & IAN)@245648 - Wartortle Lv50, Donphan Lv50
#689 (IRMÄOS LIL & IAN)@245670 - Victreebel Lv55, Hariyama Lv55
#690 (NADADOR FINN)@245698 - Grumpig Lv50
#691 (LUTADORA SHARON)@2456C0 - Cacnea Lv50, Scyther Lv50
#692 (LUTADORA SHARON)@2456E8 - Masquerain Lv55, Piloswine Lv55
#693 (LUTADORA TANYA)@245710 - Clefable Lv50, Swalot Lv50
#694 (LUTADORA TANYA)@245738 - Mantine Lv55, Ampharos Lv55
#695 (KARATEKA SHEA)@245760 - Sunflora Lv50, Azumarill Lv50
#696 (KARATEKA SHEA)@245788 - Graveler Lv55, Jynx Lv55
#697 (KARATEKA HUGH)@2457B0 - Charmeleon Lv50, Arbok Lv50
#698 (KARATEKA HUGH)@2457D8 - Dustox Lv55, Muk Lv55
#699 (LUTADORES MIK & KIA)@245800 - Misdreavus Lv51, Castform Lv51
#700 (LUTADORES MIK & KIA)@245828 - Slowking Lv56, Fearow Lv56
#701 (SURFISTA AMIRA)@245850 - Wartortle Lv47, Furret Lv47, Gloom Lv47
#702 (GÊMEAS JOY & MEG)@245878 - Carvanha Lv49, Clamperl Lv49
#703 (ARTISTA RAYNA)@2458A0 - Slugma Lv54
#704 (JOVEM DESTIN)@2458C8 - Quagsire Lv53, Bellossom Lv53
#705 (CRIA POKÉMON ALIZE)@2458F0 - Barboach Lv53, Swablu Lv53, Wynaut Lv53
#706 (JOVEM DUPLA GIA & JES)@245918 - Koffing Lv30, Magby Lv30
#707 (JOVEM DUPLA GIA & JES)@245940 - Hitmontop Lv55, Dewgong Lv55
#708 (ORNITÓLOGO MILO)@245968 - Clamperl Lv53, Politoed Lv55
#709 (ORNITÓLOGO CHAZ)@245990 - Solrock Lv53, Lunatone Lv55
#710 (ORNITÓLOGO HAROLD)@2459B8 - Ivysaur Lv53, Forretress Lv55
#711 (NADADORA NICOLE)@2459E0 - Rattata Lv54
#712 (PSÏQUICO JACLYN)@245A08 - Shuppet Lv52, Gengar Lv52, Magcargo Lv54
#713 (NADADOR SAMIR)@245A30 - Magmar Lv55
#714 (ANDARILHO EARL)@245A58 - Wartortle Lv54, Typhlosion Lv54
#715 (ARQUEÓLOGO LARRY)@245A80 - Beedrill Lv54, Mightyena Lv54
#716 (POKÉMANÏACO HECTOR)@245AA8 - Meganium Lv55, Lanturn Lv55
#717 (PSÏQUICO DARIO)@245AD0 - Dunsparce Lv56
#718 (PSÏQUICO RODETTE)@245AF8 - Grimer Lv53, Houndoom Lv53, Camerupt Lv53
#719 (MÁGICO MASON)@245B20 - Mantine Lv52, Mankey Lv52, Grumpig Lv52, Shroomish Lv52
#720 (POKÉGUARDA NICOLAS)@245B48 - Donphan Lv55, Houndoom Lv55
#721 (POKÉGUARDA MADELINE)@245B70 - Vaporeon Lv55, Magneton Lv55
#722 (LUTADORA CYNDY)@245B98 - Solrock Lv54, Seadra Lv54, Alakazam Lv54
#723 (DOMADOR EVAN)@245BC0 - Pupitar Lv52, Weepinbell Lv52, Kabutops Lv55
#724 (POKÉGUARDA JACKSON)@245BE8 - Quilava Lv53, Armaldo Lv54, Snorlax Lv55
#725 (POKÉGUARDA KATELYN)@245C10 - Nidoqueen Lv56
#726 (TREINADOR LEROY)@245C38 - Flygon Lv52, Jolteon Lv54, Lapras Lv52, Muk Lv52, Banette Lv55
#727 (TREINADOR MICHELLE)@245C60 - Manectric Lv53, Houndoom Lv53, Aerodactyl Lv54, Umbreon Lv54, Chimecho Lv56
#728 (DUPLA LEGAL LEX & NYA)@245C88 - Camerupt Lv57, Shuckle Lv57
#729 (CAÇA INSETOS COLTON)@245CB0 - Sentret Lv19, Silcoon Lv19, Igglybuff Lv19
#730 (CAÇA INSETOS COLTON)@245CD8 - Porygon Lv27, Wooper Lv27, Charmeleon Lv27
#731 (CAÇA INSETOS COLTON)@245D00 - Loudred Lv51, Omanyte Lv54, Farfetch’D Lv51
#732 (NADADOR MATTHEW)@245D28 - Omanyte Lv49, Mantine Lv49
#733 (NADADOR TONY)@245D50 - Dragonair Lv49, Wailmer Lv49
#734 (NADADORA MELISSA)@245D78 - Grovyle Lv49, Mantine Lv49
#735 (ELITE 4 LORELEI)@245DA0 - Golduck Lv64, Nidoqueen Lv63, Noctowl Lv63, Scyther Lv66, Flygon Lv66
#736 (ELITE 4 BRUNO)@245DC8 - Omastar Lv65, Breloom Lv65, Vigoroth Lv65, Camerupt Lv66, Girafarig Lv68
#737 (ELITE 4 AGATHA)@245DF0 - Nidoking Lv66, Alakazam Lv66, Castform Lv65, Sealeo Lv68, Exploud Lv70
#738 (ELITE 4 LANCE)@245E18 - Umbreon Lv68, Dragonite Lv66, Aggron Lv66, Lapras Lv70, Arcanine Lv72
#739 (CAMPEÄO TERRY)@245E40 - Hitmonlee Lv72, Meganium Lv73, Dragonite Lv72, Aggron Lv73, Dewgong Lv73, Miltank Lv75
#740 (CAMPEÄO TERRY)@245E68 - Starmie Lv72, Miltank Lv73, Snorlax Lv72, Arcanine Lv73, Jolteon Lv73, Tentacruel Lv75
#741 (CAMPEÄO TERRY)@245E90 - Vaporeon Lv72, Poliwrath Lv73, Snorlax Lv72, Porygon2 Lv73, Wailord Lv73, Slowbro Lv75
#742 (MOTOQUEIRO PAXTON)@245EB8 - Jolteon Lv39, Sceptile Lv39

--Wild Pokemon--
Set #1 - CÂMARA MONEAN  Grass/Cave (rate=7) - Camerupt Lv25, Onix Lv25, Onix Lv25, Diglett Lv25, Dugtrio Lv25, Larvitar Lv25, Steelix Lv25, Numel Lv25, Graveler Lv25, Dugtrio Lv25, Nidoqueen Lv25, Nincada Lv25
Set #2 - CÂMARA LIPTOO  Grass/Cave (rate=7) - Espeon Lv25, Grumpig Lv25, Exeggutor Lv25, Medicham Lv25, Natu Lv25, Girafarig Lv25, Wobbuffet Lv25, Slowpoke Lv25, Grumpig Lv25, Ralts Lv25, Xatu Lv25, Exeggutor Lv25
Set #3 - CÂMARA WEEPTH  Grass/Cave (rate=7) - Kabutops Lv25, Ludicolo Lv25, Seel Lv25, Kingler Lv25, Tentacruel Lv25, Walrein Lv25, Krabby Lv25, Luvdisc Lv25, Whiscash Lv25, Croconaw Lv25, Golduck Lv25, Gyarados Lv25
Set #4 - CÂMARA DILFORD  Grass/Cave (rate=7) - Phanpy Lv25, Vibrava Lv25, Camerupt Lv25, Larvitar Lv25, Sandslash Lv25, Diglett Lv25, Wooper Lv25, Golem Lv25, Swampert Lv25, Dugtrio Lv25, Graveler Lv25, Onix Lv25
Set #5 - CÂMARA SCUFIB  Grass/Cave (rate=7) - Delibird Lv25, Jynx Lv25, Glalie Lv25, Spheal Lv25, Snorunt Lv25, Glalie Lv25, Piloswine Lv25, Sneasel Lv25, Smoochum Lv25, Walrein Lv25, Piloswine Lv25, Piloswine Lv25
Set #6 - CÂMARA RIXY  Grass/Cave (rate=7) - Sandshrew Lv25, Diglett Lv25, Camerupt Lv25, Sandshrew Lv25, Onix Lv25, Donphan Lv25, Golem Lv25, Rhydon Lv25, Claydol Lv25, Swinub Lv25, Marowak Lv25, Numel Lv25
Set #7 - CÂMARA VIAPOIS  Grass/Cave (rate=7) - Numel Lv25, Dugtrio Lv25, Numel Lv25, Rhydon Lv25, Dugtrio Lv25, Pupitar Lv25, Cubone Lv25, Wooper Lv25, Barboach Lv25, Trapinch Lv25, Flygon Lv25, Nidoking Lv25
Set #8 - BOSQUE VIRIDIAN Grass/Cave (rate=14) - Seadra Lv4, Whiscash Lv4, Whiscash Lv5, Psyduck Lv5, Seaking Lv3, Seadra Lv3, Mudkip Lv5, Marill Lv5, Krabby Lv4, Corphish Lv3, Dewgong Lv6, Blastoise Lv5
Set #9 - MT. LUA Grass/Cave (rate=7) - Haunter Lv7, Banette Lv8, Duskull Lv7, Sableye Lv9, Duskull Lv10, Duskull Lv8, Shedinja Lv9, Duskull Lv8, Gengar Lv7, Shedinja Lv7, Gengar Lv7, Misdreavus Lv8
Set #10 - MT. LUA Grass/Cave (rate=5) - Sealeo Lv7, Sneasel Lv8, Cloyster Lv5, Lapras Lv6, Smoochum Lv9, Sealeo Lv10, Sealeo Lv7, Snorunt Lv8, Dewgong Lv5, Sealeo Lv6, Swinub Lv9, Swinub Lv10
Set #11 - MT. LUA Grass/Cave (rate=7) - Tyranitar Lv8, Tyranitar Lv9, Houndour Lv9, Absol Lv10, Sneasel Lv10, Tyranitar Lv10, Houndour Lv12, Shiftry Lv10, Murkrow Lv11, Murkrow Lv11, Umbreon Lv11, Sableye Lv12
Set #12 - S.S. ANNE Surfing (rate=1) - Lapras Lvs 5-10, Seel Lvs 10-20, Lotad Lvs 20-30, Qwilfish Lvs 30-35, Wingull Lvs 35-40
Set #13 - S.S. ANNE Fishing (rate=10) - Rhydon Lv5, Larvitar Lv5, Larvitar Lvs 5-15, Rhydon Lvs 5-15, Lileep Lvs 5-15, Onix Lvs 15-25, Golem Lvs 15-25, Corsola Lvs 15-25, Golem Lvs 25-35, Pupitar Lvs 25-35
Set #14 - CAVERNA DIGLETT Grass/Cave (rate=5) - Pidgeotto Lv18, Crobat Lv19, Wingull Lv17, Pelipper Lv15, Fearow Lv16, Wingull Lv20, Zubat Lv21, Charizard Lv22, Hoothoot Lv17, Hoppip Lv29, Pidgeot Lv17, Natu Lv31
Set #15 - EST. VITÓRIA Grass/Cave (rate=7) - Poliwrath Lv32, Primeape Lv32, Primeape Lv40, Primeape Lv43, Combusken Lv46, Mankey Lv32, Machoke Lv44, Hitmontop Lv44, Medicham Lv44, Hitmonlee Lv44, Poliwrath Lv46, Combusken Lv46
Set #16 - EST. VITÓRIA Grass/Cave (rate=7) - Forretress Lv34, Metang Lv34, Scizor Lv42, Magnemite Lv45, Lairon Lv48, Magneton Lv34, Steelix Lv46, Mawile Lv46, Aggron Lv46, Skarmory Lv46, Metagross Lv48, Beldum Lv48
Set #17 - EST. VITÓRIA Grass/Cave (rate=7) - Exeggutor Lv32, Skiploom Lv32, Breloom Lv40, Lileep Lv43, Bellsprout Lv46, Grovyle Lv32, Lileep Lv44, Shroomish Lv44, Exeggcute Lv44, Gloom Lv44, Lotad Lv46, Venusaur Lv46
